pnode_id,pnode_name,pnode_subtype,pnode_voltage,sub_id,sub_name,sub_city,sub_state,sub_max_volt,sub_lat,sub_lng,match_score
32661119,LEHIGHTON,AGGREGATE,,147630,LEXINGTON,ROCKBRIDGE BATHS,VA,500,37.86765102900006,-79.42041902199998,77.77777777777779
32661119,LEHIGHTON,AGGREGATE,,150336,LEXINGTON,ALLIANCE,OH,-999999,40.95249641800007,-81.11710721799994,77.77777777777779
32661119,LEHIGHTON,AGGREGATE,,146243,BRIGHTON,MISHAWAKA,MD,500,39.18533086100007,-77.03695223299997,70.58823529411764
32661121,LANSDALE,AGGREGATE,,144511,LASALLE,CHICAGO,IL,-999999,41.87285195100003,-87.63137586899995,80.0
32661121,LANSDALE,AGGREGATE,,134647,LA SALLE,MARSEILLES,IL,345,41.24436257800005,-88.66517740299997,75.0
32661121,LANSDALE,AGGREGATE,,152364,ANNADALE,AKRON,OH,-999999,41.07233416300005,-81.50181269499996,75.0
32661125,CATAWISSA,AGGREGATE,,147331,CATAWBA,ROANOKE,VA,138,37.331915449000064,-80.02633097799998,75.0
32661125,CATAWISSA,AGGREGATE,,147331,CATAWBA,ROANOKE,VA,138,37.331915449000064,-80.02633097799998,75.0
32661125,CATAWISSA,AGGREGATE,,151668,CASTALIA,CASTALIA,OH,-999999,41.40111270800003,-82.80781031899994,70.58823529411764
32661125,CATAWISSA,AGGREGATE,,151668,CASTALIA,CASTALIA,OH,-999999,41.40111270800003,-82.80781031899994,70.58823529411764
32711185,PERKASIE,AGGREGATE,,144004,PERKIOMEN,PERKIOMEN TWP,PA,230,40.21478718100008,-75.45196140499996,70.58823529411764
32711185,PERKASIE,AGGREGATE,,147443,PEAKSVIEW,LYNCHBURG,VA,138,37.389466662000075,-79.12208623299995,70.58823529411764
32947201,STEEL CITY CT7,AGGREGATE,,143983,STEEL CITY,LOWER SAUCON TWP,PA,500,40.619749752000075,-75.30872970699994,83.33333333333334
32947203,STEEL CITY 4CC,AGGREGATE,,143983,STEEL CITY,LOWER SAUCON TWP,PA,500,40.619749752000075,-75.30872970699994,83.33333333333334
32947205,STEEL CITY 8CC,AGGREGATE,,143983,STEEL CITY,LOWER SAUCON TWP,PA,500,40.619749752000075,-75.30872970699994,83.33333333333334
33092301,BATAVIA,AGGREGATE,,146692,ALTAVISTA,ALTAVISTA,VA,138,37.130063731000064,-79.27844263699996,75.0
33092305,ROCHELLE,AGGREGATE,,137538,ROCHELLE,CINCINNATI,OH,138,39.13455974500005,-84.51012501399998,100.0
33092305,ROCHELLE,AGGREGATE,,123928,RYCEVILLE,MECHANICSVILLE,MD,230,38.43743266400003,-76.82332732599997,70.58823529411764
33092305,ROCHELLE,AGGREGATE,,147027,RUTHBELLE,ALBRIGHT,WV,138,39.507883665000065,-79.64142567599998,70.58823529411764
33092307,ROCK FALLS,AGGREGATE,,146762,FACE ROCK,HOLTWOOD,PA,115,39.82762163700005,-76.32587137999997,73.6842105263158
33092307,ROCK FALLS,AGGREGATE,,152430,FLAT ROCK,FLAT ROCK,OH,-999999,41.233741905000045,-82.86483817299995,73.6842105263158
33092319,ALTENI,INTERFACE,,122650,ALLEN,MONROEVILLE,IN,345,41.01433108100008,-84.97763155999996,72.72727272727273
33092371,COMED,ZONE,,138196,COMED,CHICAGO,IL,-999999,41.90111557500006,-87.65383046099998,100.0
33097335,RIVER,AGGREGATE,,150518,TRIER,FORT WAYNE,IN,138,41.11341027000003,-85.07009468999996,80.0
33097335,RIVER,AGGREGATE,,147557,RIVERTON,FRONT ROYAL,VA,138,38.96540747900008,-78.17722791099999,76.92307692307692
33097335,RIVER,AGGREGATE,,147517,GROVER,CANTON TWP,PA,230,41.61550672300007,-76.84436271899995,72.72727272727273
33108559,112 WILTON,EHV,765 KV,134650,WILTON,MANHATTAN,IL,765,41.398382912000045,-87.95269428999995,75.0
33108563,23 COLLINS,EHV,765 KV,134649,COLLINS,MORRIS,IL,765,41.35275234900007,-88.34714059199996,82.35294117647058
33108563,23 COLLINS,EHV,765 KV,153372,COLLINS,MORRIS,IL,345,41.34951359400003,-88.34768320399996,82.35294117647058
33138723,LASALLE 1,AGGREGATE,,144511,LASALLE,CHICAGO,IL,-999999,41.87285195100003,-87.63137586899995,87.5
33138723,LASALLE 1,AGGREGATE,,134647,LA SALLE,MARSEILLES,IL,345,41.24436257800005,-88.66517740299997,82.35294117647058
33138729,BRAIDWOOD 1,AGGREGATE,,134648,BRAIDWOOD,BRACEVILLE,IL,345,41.24490915300004,-88.22548999999998,90.0
33138731,BRAIDWOOD 2,AGGREGATE,,134648,BRAIDWOOD,BRACEVILLE,IL,345,41.24490915300004,-88.22548999999998,90.0
33138733,JOLIET 7,AGGREGATE,,134643,JOLIET,JOLIET,IL,345,41.49250783800005,-88.11486737599995,85.71428571428572
33138733,JOLIET 7,AGGREGATE,,121981,JOLIET 29,JOLIET,IL,345,41.49541509000005,-88.12568671799994,82.35294117647058
33138735,JOLIET 8,AGGREGATE,,134643,JOLIET,JOLIET,IL,345,41.49250783800005,-88.11486737599995,85.71428571428572
33138735,JOLIET 8,AGGREGATE,,121981,JOLIET 29,JOLIET,IL,345,41.49541509000005,-88.12568671799994,82.35294117647058
33138737,POWERTON 5,AGGREGATE,,150376,WEIRTON,WEIRTON,WV,-999999,40.40727485000008,-80.58107423899997,70.58823529411764
33138739,POWERTON 6,AGGREGATE,,150376,WEIRTON,WEIRTON,WV,-999999,40.40727485000008,-80.58107423899997,70.58823529411764
33138741,QUAD CITIES 1,AGGREGATE,,146219,QUAD CITIES,CORDOVA,IL,345,41.726519077000034,-90.30627040299998,91.66666666666666
33138743,QUAD CITIES 2,AGGREGATE,,146219,QUAD CITIES,CORDOVA,IL,345,41.726519077000034,-90.30627040299998,91.66666666666666
33138745,BYRON 1,AGGREGATE,,134660,BYRON,MAPLE PARK,IL,345,42.074049681000076,-89.28666687099997,83.33333333333334
33138747,JOLIET 6,AGGREGATE,,134643,JOLIET,JOLIET,IL,345,41.49250783800005,-88.11486737599995,85.71428571428572
33138747,JOLIET 6,AGGREGATE,,121981,JOLIET 29,JOLIET,IL,345,41.49541509000005,-88.12568671799994,82.35294117647058
33138753,AURORA CT1,AGGREGATE,,122226,AURORA,AURORA,IL,345,41.81354219700006,-88.22613009199995,75.0
33138753,AURORA CT1,AGGREGATE,,153850,AURORA,AURORA,OH,-999999,41.30550927200005,-81.34995359399994,75.0
33138755,AURORA CT2,AGGREGATE,,122226,AURORA,AURORA,IL,345,41.81354219700006,-88.22613009199995,75.0
33138755,AURORA CT2,AGGREGATE,,153850,AURORA,AURORA,OH,-999999,41.30550927200005,-81.34995359399994,75.0
33138757,AURORA CT3,AGGREGATE,,122226,AURORA,AURORA,IL,345,41.81354219700006,-88.22613009199995,75.0
33138757,AURORA CT3,AGGREGATE,,153850,AURORA,AURORA,OH,-999999,41.30550927200005,-81.34995359399994,75.0
33138759,AURORA CT4,AGGREGATE,,122226,AURORA,AURORA,IL,345,41.81354219700006,-88.22613009199995,75.0
33138759,AURORA CT4,AGGREGATE,,153850,AURORA,AURORA,OH,-999999,41.30550927200005,-81.34995359399994,75.0
33138769,ZION 1,AGGREGATE,,134714,ZION,ZION,IL,345,42.44647785800004,-87.80537158299995,80.0
33138771,WILL COUNTY 3,AGGREGATE,,122306,WILL COUNTY,LISLE,IL,138,41.63374856900003,-88.06456892999995,91.66666666666666
33138773,ELWOOD 5,AGGREGATE,,121524,ELWOOD,JONANCY,KY,46,37.31688200000008,-82.58420099999995,85.71428571428572
33138773,ELWOOD 5,AGGREGATE,,127653,ELWOOD,ELWOOD,IN,69,40.27764517400004,-85.84414888199996,85.71428571428572
33138773,ELWOOD 5,AGGREGATE,,134645,ELWOOD,ELWOOD,IL,345,41.43863625800003,-88.11573520299999,85.71428571428572
33138777,BRAIDWOOD 1-2,AGGREGATE,,134648,BRAIDWOOD,BRACEVILLE,IL,345,41.24490915300004,-88.22548999999998,81.81818181818181
33138777,BRAIDWOOD 1-2,AGGREGATE,,134648,BRAIDWOOD,BRACEVILLE,IL,345,41.24490915300004,-88.22548999999998,81.81818181818181
33138783,DRESDEN 2-3,AGGREGATE,,154599,DRESDEN,DRESDEN,OH,138,40.09416913300004,-82.02691904799997,77.77777777777779
33138783,DRESDEN 2-3,AGGREGATE,,154599,DRESDEN,DRESDEN,OH,138,40.09416913300004,-82.02691904799997,77.77777777777779
33138787,ROCKFORD,AGGREGATE,,153911,ROCKPORT,COLUMBUS GROVE,OH,138,40.875666659000046,-84.01632441799995,75.0
33138787,ROCKFORD,AGGREGATE,,153912,ROCKPORT,COLUMBUS GROVE,OH,138,40.87570842800005,-84.01326511199994,75.0
33138787,ROCKFORD,AGGREGATE,,124166,NRG ROCKFORD I,ROCKFORD,IL,138,42.23978935800005,-89.10295932299994,72.72727272727273
33380451,WILL COUNTY 4,AGGREGATE,,122306,WILL COUNTY,LISLE,IL,138,41.63374856900003,-88.06456892999995,91.66666666666666
33405837,ORMET,AGGREGATE,,146700,FOREST,FOREST,VA,138,37.363450768000064,-79.29310554499995,72.72727272727273
33405837,ORMET,AGGREGATE,,147381,FOREST,RIDGWAY TWP,PA,230,41.449903352000035,-78.74231839899994,72.72727272727273
33405837,ORMET,AGGREGATE,,147821,REYMET,RICHMOND,VA,115,37.388965849000044,-77.40747615699996,72.72727272727273
33455823,QUAD CITIES 1-2,AGGREGATE,,146219,QUAD CITIES,CORDOVA,IL,345,41.726519077000034,-90.30627040299998,84.61538461538461
33455823,QUAD CITIES 1-2,AGGREGATE,,146219,QUAD CITIES,CORDOVA,IL,345,41.726519077000034,-90.30627040299998,84.61538461538461
33627017,PHILLIPS ISLAND,AGGREGATE,,147919,PHILLIPS BEND,SURGOINSVILLE,TN,500,36.46070569200003,-82.80788408799998,78.57142857142857
33627017,PHILLIPS ISLAND,AGGREGATE,,144354,WALLOPS ISLAND,CHINCOTEAGUE ISLAND,VA,69,37.934212236000064,-75.37815416499996,75.86206896551724
33638761,YARDS CREEK 1,AGGREGATE,,132606,YARDS CREEK,COLUMBIA,NJ,230,41.000954540000066,-75.03221139599998,91.66666666666666
33638761,YARDS CREEK 1,AGGREGATE,,117036,GARDEN CREEK,OAKWOOD,VA,138,37.20653432900008,-82.00870516899994,72.0
33638763,YARDS CREEK 2,AGGREGATE,,132606,YARDS CREEK,COLUMBIA,NJ,230,41.000954540000066,-75.03221139599998,91.66666666666666
33638763,YARDS CREEK 2,AGGREGATE,,117036,GARDEN CREEK,OAKWOOD,VA,138,37.20653432900008,-82.00870516899994,72.0
33638765,YARDS CREEK 3,AGGREGATE,,132606,YARDS CREEK,COLUMBIA,NJ,230,41.000954540000066,-75.03221139599998,91.66666666666666
33638765,YARDS CREEK 3,AGGREGATE,,117036,GARDEN CREEK,OAKWOOD,VA,138,37.20653432900008,-82.00870516899994,72.0
33716719,GILBERT A27,AGGREGATE,,132948,GILBERT,MILFORD,NJ,230,40.56637695100005,-75.16470925599998,77.77777777777779
33716719,GILBERT A27,AGGREGATE,,144391,GILBERT,MILFORD,NJ,230,40.568729304000044,-75.16213125899998,77.77777777777779
33716719,GILBERT A27,AGGREGATE,,153958,GILBERT,GILBERT,WV,46,37.61547188800006,-81.86294443099996,77.77777777777779
33716721,GILBERT B28,AGGREGATE,,132948,GILBERT,MILFORD,NJ,230,40.56637695100005,-75.16470925599998,77.77777777777779
33716721,GILBERT B28,AGGREGATE,,144391,GILBERT,MILFORD,NJ,230,40.568729304000044,-75.16213125899998,77.77777777777779
33716721,GILBERT B28,AGGREGATE,,153958,GILBERT,GILBERT,WV,46,37.61547188800006,-81.86294443099996,77.77777777777779
33716723,GILBERT C29,AGGREGATE,,132948,GILBERT,MILFORD,NJ,230,40.56637695100005,-75.16470925599998,77.77777777777779
33716723,GILBERT C29,AGGREGATE,,144391,GILBERT,MILFORD,NJ,230,40.568729304000044,-75.16213125899998,77.77777777777779
33716723,GILBERT C29,AGGREGATE,,153958,GILBERT,GILBERT,WV,46,37.61547188800006,-81.86294443099996,77.77777777777779
33716725,GILBERT J712,AGGREGATE,,132948,GILBERT,MILFORD,NJ,230,40.56637695100005,-75.16470925599998,73.6842105263158
33716725,GILBERT J712,AGGREGATE,,144391,GILBERT,MILFORD,NJ,230,40.568729304000044,-75.16213125899998,73.6842105263158
33716725,GILBERT J712,AGGREGATE,,153958,GILBERT,GILBERT,WV,46,37.61547188800006,-81.86294443099996,73.6842105263158
33716727,GILBERT V750,AGGREGATE,,132948,GILBERT,MILFORD,NJ,230,40.56637695100005,-75.16470925599998,73.6842105263158
33716727,GILBERT V750,AGGREGATE,,144391,GILBERT,MILFORD,NJ,230,40.568729304000044,-75.16213125899998,73.6842105263158
33716727,GILBERT V750,AGGREGATE,,153958,GILBERT,GILBERT,WV,46,37.61547188800006,-81.86294443099996,73.6842105263158
33716729,GILBERT Y25,AGGREGATE,,132948,GILBERT,MILFORD,NJ,230,40.56637695100005,-75.16470925599998,77.77777777777779
33716729,GILBERT Y25,AGGREGATE,,144391,GILBERT,MILFORD,NJ,230,40.568729304000044,-75.16213125899998,77.77777777777779
33716729,GILBERT Y25,AGGREGATE,,153958,GILBERT,GILBERT,WV,46,37.61547188800006,-81.86294443099996,77.77777777777779
33815883,ELWOOD 1,AGGREGATE,,121524,ELWOOD,JONANCY,KY,46,37.31688200000008,-82.58420099999995,85.71428571428572
33815883,ELWOOD 1,AGGREGATE,,127653,ELWOOD,ELWOOD,IN,69,40.27764517400004,-85.84414888199996,85.71428571428572
33815883,ELWOOD 1,AGGREGATE,,134645,ELWOOD,ELWOOD,IL,345,41.43863625800003,-88.11573520299999,85.71428571428572
33815885,ELWOOD 2,AGGREGATE,,121524,ELWOOD,JONANCY,KY,46,37.31688200000008,-82.58420099999995,85.71428571428572
33815885,ELWOOD 2,AGGREGATE,,127653,ELWOOD,ELWOOD,IN,69,40.27764517400004,-85.84414888199996,85.71428571428572
33815885,ELWOOD 2,AGGREGATE,,134645,ELWOOD,ELWOOD,IL,345,41.43863625800003,-88.11573520299999,85.71428571428572
33815887,ELWOOD 3,AGGREGATE,,121524,ELWOOD,JONANCY,KY,46,37.31688200000008,-82.58420099999995,85.71428571428572
33815887,ELWOOD 3,AGGREGATE,,127653,ELWOOD,ELWOOD,IN,69,40.27764517400004,-85.84414888199996,85.71428571428572
33815887,ELWOOD 3,AGGREGATE,,134645,ELWOOD,ELWOOD,IL,345,41.43863625800003,-88.11573520299999,85.71428571428572
33815889,ELWOOD 4,AGGREGATE,,121524,ELWOOD,JONANCY,KY,46,37.31688200000008,-82.58420099999995,85.71428571428572
33815889,ELWOOD 4,AGGREGATE,,127653,ELWOOD,ELWOOD,IN,69,40.27764517400004,-85.84414888199996,85.71428571428572
33815889,ELWOOD 4,AGGREGATE,,134645,ELWOOD,ELWOOD,IL,345,41.43863625800003,-88.11573520299999,85.71428571428572
33815891,ELWOOD 6,AGGREGATE,,121524,ELWOOD,JONANCY,KY,46,37.31688200000008,-82.58420099999995,85.71428571428572
33815891,ELWOOD 6,AGGREGATE,,127653,ELWOOD,ELWOOD,IN,69,40.27764517400004,-85.84414888199996,85.71428571428572
33815891,ELWOOD 6,AGGREGATE,,134645,ELWOOD,ELWOOD,IL,345,41.43863625800003,-88.11573520299999,85.71428571428572
33815893,ELWOOD 7,AGGREGATE,,121524,ELWOOD,JONANCY,KY,46,37.31688200000008,-82.58420099999995,85.71428571428572
33815893,ELWOOD 7,AGGREGATE,,127653,ELWOOD,ELWOOD,IN,69,40.27764517400004,-85.84414888199996,85.71428571428572
33815893,ELWOOD 7,AGGREGATE,,134645,ELWOOD,ELWOOD,IL,345,41.43863625800003,-88.11573520299999,85.71428571428572
33815895,ELWOOD 8,AGGREGATE,,121524,ELWOOD,JONANCY,KY,46,37.31688200000008,-82.58420099999995,85.71428571428572
33815895,ELWOOD 8,AGGREGATE,,127653,ELWOOD,ELWOOD,IN,69,40.27764517400004,-85.84414888199996,85.71428571428572
33815895,ELWOOD 8,AGGREGATE,,134645,ELWOOD,ELWOOD,IL,345,41.43863625800003,-88.11573520299999,85.71428571428572
33815897,ELWOOD 9,AGGREGATE,,121524,ELWOOD,JONANCY,KY,46,37.31688200000008,-82.58420099999995,85.71428571428572
33815897,ELWOOD 9,AGGREGATE,,127653,ELWOOD,ELWOOD,IN,69,40.27764517400004,-85.84414888199996,85.71428571428572
33815897,ELWOOD 9,AGGREGATE,,134645,ELWOOD,ELWOOD,IL,345,41.43863625800003,-88.11573520299999,85.71428571428572
34509175,AMOS,EHV,765 KV,153992,AMOS,WINFIELD,WV,345,38.46877430100005,-81.82694168499995,100.0
34509175,AMOS,EHV,765 KV,113966,MOSS,CLINCHCO,VA,69,37.151894166000034,-82.35643284299994,75.0
34509177,AXTON,EHV,765 KV,146986,AXTON,AXTON,VA,-999999,36.63514933600004,-79.70719375599998,100.0
34509177,AXTON,EHV,765 KV,147028,AXTON,AXTON,VA,765,36.63455030700004,-79.70477890099994,100.0
34509177,AXTON,EHV,765 KV,111419,GASTON,LITTLETON,NC,232,36.498793601000045,-77.81135660399997,72.72727272727273
34509179,BAKER,EHV,765 KV,147787,BAKER,LOUISA,KY,765,38.181368761000044,-82.60989138999997,100.0
34509179,BAKER,EHV,765 KV,154487,BEAVER,LORAIN,OH,345,41.42775759500006,-82.26192374799996,72.72727272727273
34509181,BROADFORD,EHV,765 KV,146507,BRADFORD,EAST BRADFORD TWP,PA,230,39.96869398900003,-75.66490011599996,94.11764705882352
34509183,CLOVERDALE,EHV,765 KV,147329,CLOVERDALE,TROUTVILLE,VA,345,37.38126233200006,-79.89768418599994,100.0
34509183,CLOVERDALE,EHV,765 KV,161185,CLOVERDALE EAST,TROUTVILLE,VA,500,37.37583480100005,-79.89384029899998,80.0
34509183,CLOVERDALE,EHV,765 KV,147356,CLOVERDALE 765KV,CLOVERDALE,VA,765,37.374471166000035,-79.90058705999996,76.92307692307692
34509185,COOK,EHV,765 KV,145845,COOK,BARODA,MI,765,41.97414558000003,-86.55594339199996,100.0
34509185,COOK,EHV,765 KV,145847,COOK,STEVENSVILLE,MI,345,41.976790451000056,-86.55417304999997,100.0
34509187,CULLODEN,EHV,765 KV,152870,CULLODEN,CULLODEN,WV,765,38.41464657800003,-82.08022733899998,100.0
34509189,DUMONT,EHV,765 KV,153303,DUMONT,NORTH LIBERTY,IN,765,41.52347886100006,-86.36045134399996,100.0
34509189,DUMONT,EHV,765 KV,147830,DUPONT,RICHMOND,VA,-999999,37.453271381000036,-77.43845776399996,83.33333333333334
34509189,DUMONT,EHV,765 KV,144378,BUXMONT,SELLERSVILLE,PA,230,40.34840791400006,-75.34120731999997,76.92307692307692
34509191,GAVIN,EHV,765 KV,152869,GAVIN,CHESHIRE,OH,765,38.94128800000004,-82.12000899999998,100.0
34509191,GAVIN,EHV,765 KV,146403,GOBAIN,NEW KENSINGTON,PA,138,40.584768964000034,-79.76776632099995,72.72727272727273
34509191,GAVIN,EHV,765 KV,151671,GALION,GALION,OH,345,40.69426814500008,-82.79971363799996,72.72727272727273
34509193,HANGING ROCK,EHV,765 KV,151644,HANGING ROCK,IRONTON,OH,765,38.56901800000003,-82.77419099999997,100.0
34509193,HANGING ROCK,EHV,765 KV,113730,SHINROCK,BERLIN HEIGHTS,OH,138,41.33738716800008,-82.49499005799998,70.0
34509195,JACKSONS FERRY,EHV,765 KV,154233,JACKSONS FERRY,MAX MEADOWS,VA,765,36.87916219500005,-80.82317025399999,100.0
34509195,JACKSONS FERRY,EHV,765 KV,154234,JACKSONS FERRY,MAX MEADOWS,VA,138,36.87703296300003,-80.82571772399996,100.0
34509197,JEFFERSON,EHV,765 KV,146199,JEFFERSON STREET,ALEXANDRIA,VA,230,38.797078000000056,-77.05484794099993,72.0
34509199,JOSHUA FALLS,EHV,765 KV,147441,JOSHUA FALLS,MADISON HEIGHTS,VA,138,37.40639887100008,-79.07704308299998,100.0
34509199,JOSHUA FALLS,EHV,765 KV,147470,JOSHUA FALLS,TROUTVILLE,VA,765,37.42539439400008,-79.03621226499996,100.0
34509201,KAMMER,EHV,765 KV,146695,SKIMMER,BIG ISLAND,VA,115,37.52011721300005,-79.35164297299997,76.92307692307692
34509203,MARQUIS,EHV,765 KV,152433,DON MARQUIS,PIKETON,OH,345,39.02174213500007,-83.00797870399998,77.77777777777779
34509205,MARYSVILLE,EHV,765 KV,153605,MARYSVILLE,MARYSVILLE,OH,765,40.332749000000035,-83.43045799999999,100.0
34509205,MARYSVILLE,EHV,765 KV,152463,DARBYVILLE,DARBYVILLE,OH,69,39.69608968500006,-83.11230925599995,80.0
34509205,MARYSVILLE,EHV,765 KV,143936,CLARKSVILLE,LAWRENCE TOWNSHIP,NJ,230,40.28202204400003,-74.69227654699995,76.19047619047619
34509207,MOUNTAINEER,EHV,765 KV,154883,MOUNTAINTEER,LETART,WV,765,38.975931770000045,-81.94252187399997,95.65217391304348
34509207,MOUNTAINEER,EHV,765 KV,154239,PETERS MOUNTAIN,NARROWS,VA,138,37.37210044200003,-80.79814557699996,84.61538461538461
34509207,MOUNTAINEER,EHV,765 KV,125613,MOUNTAIN,MT HOLLY SPRINGS,PA,115,40.12302923000004,-77.17270045699996,84.21052631578947
34509209,NORTH PROCTORVILLE,EHV,765 KV,113700,EAST PROCTORVILLE,PROCTORVILLE,OH,138,38.44633763100006,-82.36728210999996,80.0
34509209,NORTH PROCTORVILLE,EHV,765 KV,137837,NORTH PROCTORVILLE SUBSTATION,PROCTORVILLE,OH,765,38.477506479000056,-82.39555077499995,76.59574468085107
34509209,NORTH PROCTORVILLE,EHV,765 KV,147892,NORTH POLE,CROZIER,VA,230,37.63621889800004,-77.79385635399996,71.42857142857143
34509211,ORANGE,EHV,765 KV,153672,PORTAGE,PORTAGE,OH,-999999,41.311672816000055,-83.64978654699996,76.92307692307692
34509211,ORANGE,EHV,765 KV,154010,GRANGER,MEDINA,OH,-999999,41.15797870400007,-81.73697278099996,76.92307692307692
34509211,ORANGE,EHV,765 KV,146465,OSAGE,MORGANTOWN,WV,138,39.65272995200007,-80.02088471699994,72.72727272727273
34509213,ROCKPORT,EHV,765 KV,153911,ROCKPORT,COLUMBUS GROVE,OH,138,40.875666659000046,-84.01632441799995,100.0
34509213,ROCKPORT,EHV,765 KV,153912,ROCKPORT,COLUMBUS GROVE,OH,138,40.87570842800005,-84.01326511199994,100.0
34509213,ROCKPORT,EHV,765 KV,134653,LOCKPORT,ROMEOVILLE,IL,345,41.63025163300006,-88.09499590499996,87.5
34509215,SOUTH CANTON,EHV,765 KV,153864,SOUTH EAST CANTON,CANTON,OH,345,40.773234916000035,-81.32961598199995,82.75862068965517
34509215,SOUTH CANTON,EHV,765 KV,152306,SOUTH CANTON 138KV,CANTON,OH,138,40.72133910900004,-81.41651355499994,80.0
34509215,SOUTH CANTON,EHV,765 KV,152307,SOUTH CANTON 765KV,EAST SPARTA,OH,765,40.71566634700008,-81.41615562199996,80.0
34509217,SULLIVAN-AEP,EHV,765 KV,147783,SULLIVAN,BLUFF CITY,TN,500,36.44218485600004,-82.27951383299995,80.0
34509219,WYOMING,EHV,765 KV,154971,WYOMING,CLEAR FORK,WV,765,37.65794086900007,-81.67759428699998,100.0
34509219,WYOMING,EHV,765 KV,147519,LYCOMING,SOUTH WILLIAMSPORT,PA,230,41.22164385100007,-77.01743345999995,80.0
34509219,WYOMING,EHV,765 KV,147440,GOMINGO,MADISON HEIGHTS,VA,138,37.42663252800003,-79.08461771999998,71.42857142857143
34509941,NORTHWEST,INTERFACE,,146325,NORTHWEST,REISTERSTOWN,MD,230,39.463561937000065,-76.84039381499997,100.0
34509941,NORTHWEST,INTERFACE,,146332,NORTHWEST,HENRICO,VA,230,37.63046819300007,-77.54155697299996,100.0
34509941,NORTHWEST,INTERFACE,,146766,NORTHEAST,MIDDLE RIVER,MD,230,39.36503840000006,-76.42790756799997,88.88888888888889
34509943,MICHFE,AGGREGATE,,154286,MITCHELL,JONESBOROUGH,TN,69,36.35551786000008,-82.59488269899998,71.42857142857143
34509949,SOUTHWEST,AGGREGATE,,146333,SOUTHWEST,RICHMOND,VA,230,37.502079655000045,-77.53233239699995,100.0
34509949,SOUTHWEST,AGGREGATE,,161409,SOUTHWEST,WASHINGTON,DC,138,38.87629881000004,-76.99853535499994,100.0
34509949,SOUTHWEST,AGGREGATE,,153902,SOUTHWEST LIMA,LIMA,OH,345,40.67772407100006,-84.18315329599994,78.26086956521739
34509951,SOUTHEAST,AGGREGATE,,146333,SOUTHWEST,RICHMOND,VA,230,37.502079655000045,-77.53233239699995,88.88888888888889
34509951,SOUTHEAST,AGGREGATE,,161409,SOUTHWEST,WASHINGTON,DC,138,38.87629881000004,-76.99853535499994,88.88888888888889
34509951,SOUTHEAST,AGGREGATE,,146766,NORTHEAST,MIDDLE RIVER,MD,230,39.36503840000006,-76.42790756799997,77.77777777777779
34511955,ORRVILLEGEN,AGGREGATE,,147897,MORRISVILLE,SUMERDUCK,VA,500,38.50108791800005,-77.70878873599997,72.72727272727273
34511957,SHELBYGEN,AGGREGATE,,153903,SHELBY,SIDNEY,OH,345,40.28864334600007,-84.08616407399995,80.0
34511959,DOVERGEN,AGGREGATE,,152287,DOVER,DOVER,OH,69,40.520343136000065,-81.46801670199994,76.92307692307692
34511959,DOVERGEN,AGGREGATE,,132405,BERGEN,RIDGEFIELD,NJ,345,40.83407160300004,-74.01649311099999,71.42857142857143
34511959,DOVERGEN,AGGREGATE,,140871,NEW DOVER,EDISON,NJ,230,40.586821791000034,-74.34926321299997,70.58823529411764
34887761,BUGGSISL115 KV  NUG,GEN,115 KV,147978,BUGGS ISLAND NUG,CLARKSVILLE,VA,115,36.54887966700005,-78.46694640599998,70.58823529411764
34887827,SPRUANCE230 KV  NUG1,GEN,230 KV,147841,SPRUANCE NUG,RICHMOND,VA,230,37.45453351400005,-77.42938599699994,77.41935483870968
34887829,SPRUANCE230 KV  NUG2,GEN,230 KV,147841,SPRUANCE NUG,RICHMOND,VA,230,37.45453351400005,-77.42938599699994,77.41935483870968
34964545,DOM,ZONE,,147387,DOOMS,WAYNESBORO,VA,500,38.107034569000064,-78.84909717799997,75.0
34983445,MITCHELL 1,AGGREGATE,,154286,MITCHELL,JONESBOROUGH,TN,69,36.35551786000008,-82.59488269899998,88.88888888888889
34983447,MITCHELL 2,AGGREGATE,,154286,MITCHELL,JONESBOROUGH,TN,69,36.35551786000008,-82.59488269899998,88.88888888888889
34983449,BIG SANDY CT1,AGGREGATE,,121280,BIG SANDY,LOUISA,KY,345,38.17254810000003,-82.61925873199993,81.81818181818181
34983451,BIG SANDY CT2,AGGREGATE,,121280,BIG SANDY,LOUISA,KY,345,38.17254810000003,-82.61925873199993,81.81818181818181
34983453,BIG SANDY CT3,AGGREGATE,,121280,BIG SANDY,LOUISA,KY,345,38.17254810000003,-82.61925873199993,81.81818181818181
34983455,BIG SANDY CT4,AGGREGATE,,121280,BIG SANDY,LOUISA,KY,345,38.17254810000003,-82.61925873199993,81.81818181818181
34983457,BIG SANDY CT5,AGGREGATE,,121280,BIG SANDY,LOUISA,KY,345,38.17254810000003,-82.61925873199993,81.81818181818181
34983459,BIG SANDY CT6,AGGREGATE,,121280,BIG SANDY,LOUISA,KY,345,38.17254810000003,-82.61925873199993,81.81818181818181
34983465,ROCKPORT 1,AGGREGATE,,153911,ROCKPORT,COLUMBUS GROVE,OH,138,40.875666659000046,-84.01632441799995,88.88888888888889
34983465,ROCKPORT 1,AGGREGATE,,153912,ROCKPORT,COLUMBUS GROVE,OH,138,40.87570842800005,-84.01326511199994,88.88888888888889
34983465,ROCKPORT 1,AGGREGATE,,134653,LOCKPORT,ROMEOVILLE,IL,345,41.63025163300006,-88.09499590499996,77.77777777777779
